player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-131,2000,2.8,6,2,6,0,0,4,5,80.0,1,2,0,2,3,9,19,0,Matches
Danilo Soares,br BRA,DF,Bochum,32-058,1991,3.9,10,6,5,3,2,5,8,62.5,3,6,0,6,7,17,11,0,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-339,1998,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Anton Stach,de GER,MF,Hoffenheim,25-041,1998,11.5,34,18,21,11,2,15,28,53.6,13,12,4,8,39,73,27,0,Matches
Anton Stach,de GER,MF,Mainz 05,25-041,1998,1.9,3,0,2,0,1,2,4,50.0,2,5,0,5,2,5,5,0,Matches
Jens Stage,dk DEN,MF,Werder Bremen,27-048,1996,15.0,31,13,15,13,3,10,27,37.0,17,22,11,11,15,46,22,0,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-268,2000,2.8,5,3,4,1,0,2,3,66.7,1,4,1,3,3,8,6,0,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-256,1995,6.4,17,9,7,8,2,7,10,70.0,3,8,5,3,8,25,31,1,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-281,1996,8.4,13,7,5,7,1,9,24,37.5,15,15,6,9,13,26,20,0,Matches
Leonidas Stergiou,ch SUI,DF,Stuttgart,21-298,2002,0.5,5,3,2,3,0,3,3,100.0,0,1,0,1,1,6,1,0,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-266,2001,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-266,2001,13.2,27,18,9,17,1,13,25,52.0,12,19,7,12,16,43,9,1,Matches
Kevin Stöger,at AUT,MF,Bochum,30-121,1993,13.2,25,17,11,11,3,14,38,36.8,24,15,1,14,12,37,6,0,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-356,2000,1.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,Matches
Niklas Süle,de GER,DF,Dortmund,28-114,1995,6.9,4,4,3,1,0,2,4,50.0,2,15,8,7,7,11,24,2,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-355,1999,13.4,29,13,6,14,9,8,27,29.6,19,17,4,13,13,42,19,0,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-340,1998,3.2,3,1,3,0,0,1,4,25.0,3,6,2,4,1,4,7,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-318,1996,14.5,14,7,8,5,1,4,11,36.4,7,18,15,3,7,21,61,1,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-327,1999,13.0,17,13,7,9,1,6,9,66.7,3,8,5,3,8,25,35,2,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-243,2005,2.4,2,0,0,1,1,0,0,,0,4,0,4,2,4,2,0,Matches
Nathan Tella,ng NGA,DF,Leverkusen,24-174,1999,0.9,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-336,1987,8.1,15,8,9,4,2,9,14,64.3,5,10,4,6,10,25,12,0,Matches
Jan Thielmann,de GER,"FW,MF",Köln,21-214,2002,4.9,12,8,8,3,1,4,7,57.1,3,17,2,15,4,16,10,0,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-132,1992,3.9,6,4,2,4,0,5,9,55.6,4,2,1,1,3,9,8,0,Matches
Phillip Tietz,de GER,FW,Augsburg,26-170,1997,11.7,7,4,4,2,1,2,7,28.6,5,8,1,7,3,10,18,0,Matches
Steffen Tigges,de GER,"FW,MF",Köln,25-148,1998,4.1,2,1,1,0,1,0,0,,0,2,1,1,1,3,4,0,Matches
Umut Tohumcu,de GER,MF,Hoffenheim,19-137,2004,2.3,3,3,3,0,0,3,7,42.9,4,7,1,6,1,4,3,0,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21-193,2002,6.5,3,1,2,0,1,1,5,20.0,4,9,0,9,1,4,5,0,Matches
Fabio Torsiello,it ITA,"DF,FW",Darmstadt 98,18-327,2005,0.3,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,26-241,1997,3.4,6,5,2,3,1,3,4,75.0,1,3,2,1,2,8,7,0,Matches
Omar Traoré,de GER,DF,Heidenheim,25-325,1998,12.6,23,12,15,4,4,12,22,54.5,10,14,3,11,18,41,21,0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,33-171,1990,15.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,1,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,36-305,1987,8.3,7,5,2,5,0,3,10,30.0,7,4,1,3,8,15,22,0,Matches
Tuta,br BRA,DF,Eint Frankfurt,24-175,1999,14.0,34,19,20,10,4,24,33,72.7,9,9,5,4,15,49,51,0,Matches
Lukas Ullrich,de GER,DF,M'Gladbach,19-285,2004,0.2,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,35-145,1988,8.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,2,Matches
Deniz Undav,de GER,FW,Stuttgart,27-160,1996,8.7,8,1,3,2,3,2,7,28.6,5,5,0,5,4,12,3,0,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,25-060,1998,11.7,21,12,12,9,0,11,20,55.0,9,9,4,5,8,29,32,1,Matches
Mark Uth,de GER,"MF,FW",Köln,32-124,1991,2.9,6,3,2,3,1,2,9,22.2,7,5,0,5,1,7,1,0,Matches
Josha Vagnoman,de GER,"DF,MF",Stuttgart,23-015,2000,2.9,5,2,2,3,0,3,10,30.0,7,4,2,2,1,6,4,0,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,25-143,1998,8.1,6,3,2,3,1,3,8,37.5,5,10,3,7,3,9,10,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,28-091,1995,12.2,18,9,9,8,1,11,20,55.0,9,15,10,5,5,23,30,0,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",Darmstadt 98,20-085,2003,4.9,7,3,0,4,3,3,3,100.0,0,7,2,5,1,8,4,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,32-094,1991,14.7,14,10,7,7,0,8,13,61.5,5,16,13,3,9,23,54,0,Matches
Kevin Volland,de GER,"MF,FW",Union Berlin,31-149,1992,5.5,12,5,3,3,6,3,9,33.3,6,3,0,3,3,15,3,0,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,21-083,2002,7.1,20,10,8,6,6,11,17,64.7,6,7,4,3,9,29,15,0,Matches
Luca Waldschmidt,de GER,"MF,FW",Köln,27-221,1996,9.4,16,9,2,11,3,5,14,35.7,9,14,3,11,5,21,8,0,Matches
Wout Weghorst,nl NED,FW,Hoffenheim,31-141,1992,10.8,8,5,3,4,1,5,7,71.4,2,14,4,10,1,9,13,0,Matches
Julian Weigl,de GER,MF,M'Gladbach,28-109,1995,14.9,30,21,14,14,2,17,29,58.6,12,20,4,16,16,46,27,1,Matches
Nelson Weiper,de GER,"FW,MF",Mainz 05,18-284,2005,1.2,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,29-249,1994,15.4,37,21,18,16,3,17,28,60.7,11,20,3,17,4,41,18,0,Matches
Noah Weißhaupt,de GER,"DF,MF",Freiburg,22-097,2001,5.0,2,0,0,0,2,1,5,20.0,4,7,0,7,6,8,5,0,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,27-295,1996,2.3,2,1,0,1,1,0,0,,0,1,0,1,1,3,0,0,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,30-296,1993,3.9,10,7,7,2,1,8,12,66.7,4,3,0,3,5,15,9,0,Matches
Patrick Wimmer,at AUT,FW,Wolfsburg,22-210,2001,3.1,7,3,5,2,0,6,7,85.7,1,8,0,8,2,9,3,0,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,24-322,1999,15.6,5,3,2,1,2,3,8,37.5,5,8,3,5,1,6,13,0,Matches
Florian Wirtz,de GER,MF,Leverkusen,20-237,2003,14.0,10,7,5,3,2,4,13,30.8,9,13,1,12,5,15,2,0,Matches
Maximilian Wittek,de GER,"DF,MF",Bochum,28-127,1995,5.5,11,8,4,7,0,7,12,58.3,5,5,0,5,7,18,11,0,Matches
Maximilian Wöber,at AUT,DF,M'Gladbach,25-325,1998,14.7,34,17,21,12,1,13,23,56.5,10,31,18,13,28,62,74,0,Matches
Marius Wolf,de GER,DF,Dortmund,28-213,1995,7.0,12,7,4,7,1,6,13,46.2,7,4,0,4,4,16,8,0,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,21-315,2002,2.9,7,6,1,5,1,5,6,83.3,1,0,0,0,0,7,6,0,Matches
Jeong Woo-yeong,kr KOR,MF,Stuttgart,24-097,1999,4.2,6,4,2,4,0,3,5,60.0,2,3,0,3,5,11,1,0,Matches
Granit Xhaka,ch SUI,MF,Leverkusen,31-090,1992,15.7,18,12,6,11,1,7,17,41.2,10,20,5,15,10,28,22,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24-206,1999,13.1,15,9,12,3,0,3,7,42.9,4,23,18,5,20,35,62,1,Matches
Robin Zentner,de GER,GK,Mainz 05,29-059,1994,12.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,5,0,Matches
Cedric Zesiger,ch SUI,DF,Wolfsburg,25-185,1998,10.4,7,2,5,2,0,6,11,54.5,5,20,11,9,9,16,46,1,Matches
Michael Zetterer,de GER,GK,Werder Bremen,28-167,1995,9.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,2,Matches
Christoph Zimmermann,de GER,DF,Darmstadt 98,30-348,1993,4.9,13,11,9,4,0,9,15,60.0,6,10,8,2,10,23,21,1,Matches
Simon Zoller,de GER,"FW,MF",Bochum,32-183,1991,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
